Depth (ft),%Na,%Mg,%Al,%Si,%P,%S,%K,%Ca,%Ti,%Mn,%Fe,V ppm,Cr ppm,Co ppm,Ni ppm,Cu ppm,Zn ppm,Ga ppm,As ppm,Pb ppm,Th ppm,Rb ppm,U ppm,Sr ppm,Y ppm,Zr ppm,Nb ppm,Mo ppm,Quartz,Dolomite,Illite,Calcite,Gypsum,Microclin,Albite,Pyrite,Kaolinite,Modeled Quartz,Modeled Dolomite,Modeled Illite,Modeled Calcite,Modeled Gypsum,Modeled Microclin,Modeled Albite,Modeled Pyrite,Modeled Kaolinite
5793.3330000000005,0.2379,0.0,0.9112,4.0011,0.0741,0.3267,0.4184,33.7201,0.0392,0.0141,0.8995,43,17,6,11,16,7,4,7,10,4,18,0,941,0,4,3,0,,,,,,,,,,2.7611518,4.9967365,4.459635,65.20535,6.587972,4.911661,4.008282,4.4141226,4.387259
5793.6669999999995,0.4,2.9827,5.6295,18.3469,0.0972,0.9520000000000001,2.2632,11.6443,0.28600000000000003,0.0174,2.9594,37,89,7,41,14,32,11,5,10,9,118,2,185,28,117,7,9,,,,,,,,,,20.568499,18.94722,6.2511997,32.103558,7.798167,6.393376,3.5299578,4.2321496,3.1344025
5794.0,0.361,3.1687,5.6301,17.3809,0.2713,1.2378,2.2362,12.8663,0.3027,0.0165,2.6877,38,88,5,29,13,46,8,3,9,8,103,0,255,31,114,6,3,,,,,,,,,,19.103172,19.113686,6.12481,34.97333,7.66876,6.183782,3.5867476,4.469844,3.115219
5796.3330000000005,0.3811,2.1148,7.2178,22.1578,0.1327,1.0190000000000001,2.7806,7.2879,0.3875,0.0188,2.9069,16,112,10,37,12,51,10,4,10,10,131,6,177,29,132,9,4,12.4,24.4,8.1,32.0,7.0,5.2,3.0,5.4,2.5,24.997337,17.184706,6.803604,25.74709,8.034443,6.5358243,3.630532,4.5047965,3.1037366
5796.6669999999995,0.1742,0.0,0.287,3.1635,0.0,0.1983,0.2821,36.1979,0.0308,0.0138,0.7655,32,17,7,13,15,18,5,0,9,3,15,1,253,16,23,1,0,,,,,,,,,,2.2734609,4.7453012,4.44148,67.05843,6.5592456,5.183938,4.2172885,4.535074,4.4696975
5797.0,0.5077,0.0444,4.6144,14.7606,0.1069,1.0533,2.0618,11.043,0.2954,0.0167,2.6459,37,80,9,35,14,97,11,3,10,8,99,9,206,31,105,7,5,,,,,,,,,,15.192379,8.943962,5.246779,36.164364,6.8081493,5.3732,2.8449972,2.8755968,3.5679233
5797.3330000000005,0.3693,2.9443,5.7726,17.6509,0.2502,1.213,2.2228,12.4892,0.2887,0.017,2.6753,11,90,9,32,13,108,11,0,7,8,98,3,199,31,106,7,6,,,,,,,,,,19.57618,18.203394,6.183017,34.631218,7.739695,6.2093143,3.5454495,4.4064364,3.0974004
5797.6669999999995,0.3529,3.3752,5.3741,17.1053,0.3163,1.7161,2.0601,12.5714,0.2768,0.0178,2.9803,35,91,11,37,15,92,12,0,9,8,96,3,192,37,119,6,5,,,,,,,,,,19.385414,20.775017,6.105174,33.191135,7.608952,6.2862005,3.6055553,4.404415,3.1382596
5798.0,0.36200000000000004,2.8723,5.0908,17.5503,0.1781,0.9813,1.9492,12.7111,0.2959,0.0172,2.6802,48,93,5,39,14,34,9,1,8,7,94,0,175,33,114,7,5,14.8,26.6,6.5,27.4,6.4,5.1,3.5,5.3,4.4,18.831486,18.183376,6.031864,34.182117,7.567108,5.9513144,3.451688,4.3429894,3.0779934
5798.3330000000005,0.3741,3.4735,5.1569,18.4252,0.161,1.0065,1.9758,12.6489,0.2598,0.0185,2.7511,60,91,9,36,9,41,9,2,10,5,63,8,194,28,123,6,12,,,,,,,,,,19.8469,21.916338,6.2026443,31.929285,7.757845,6.0587583,3.521086,4.342972,3.3084629
5798.6669999999995,0.3478,2.7244,3.6971,12.7922,0.4514,0.7941,1.4557,19.2823,0.1989,0.0156,2.1790000000000003,58,69,6,34,17,60,7,8,10,6,69,10,277,26,82,4,6,,,,,,,,,,9.834369,13.368709,5.097985,51.455708,6.6267357,4.8655157,3.6653476,5.377636,2.745141
5799.0,0.24100000000000002,0.0,0.1754,2.7891,0.0,0.1701,0.2001,36.1811,0.0321,0.0135,0.7777,36,14,7,16,13,32,8,1,9,3,20,0,172,14,24,2,0,,,,,,,,,,2.0914865,4.5855536,4.36179,66.46165,6.442422,5.20165,4.206962,4.479552,4.4250016
5799.3330000000005,0.3832,2.6058,2.9205,12.4005,0.2497,1.0016,1.0452,18.3216,0.1587,0.0155,2.6767,70,66,11,31,11,30,7,1,4,5,63,1,185,26,76,4,9,,,,,,,,,,9.9912615,13.433816,4.9364743,48.183456,6.375164,4.890781,3.5626166,5.153359,2.580304
5799.6669999999995,0.33799999999999997,3.2198,2.2999,11.4795,0.3082,0.9158,0.9076,19.5922,0.1333,0.0147,2.4775,69,56,3,19,17,20,3,1,7,4,33,0,192,21,45,3,0,2.9,3.8,4.3,66.2,5.5,3.7,5.2,3.9,4.4,8.009932,16.094742,4.658136,48.800056,6.0542006,4.5084734,3.5737,5.2864423,2.6439724
5800.0,0.3503,3.2412,2.9484,14.6175,0.4241,0.8698,1.0866,18.2307,0.1711,0.0157,2.4474,74,63,6,27,16,34,7,2,8,5,56,0,233,29,81,4,0,,,,,,,,,,12.02769,18.309622,5.313756,44.833843,6.8312917,4.875624,3.576234,5.134476,2.9871013
5800.3330000000005,0.4043,3.733,4.3369,16.9214,0.3236,0.8891,1.6368,14.3826,0.2487,0.0177,2.5154,54,94,2,49,17,110,12,5,11,7,77,22,1020,8,88,8,5,,,,,,,,,,16.876223,22.374725,5.7993994,34.68779,7.3088727,5.511631,3.4920788,4.539411,3.2474048
5800.6669999999995,0.2534,0.0,0.1983,3.4114,0.0314,0.2308,0.1975,34.7036,0.0293,0.0135,0.8247,39,13,8,19,14,12,6,4,8,3,18,0,674,7,8,3,0,,,,,,,,,,2.3653936,4.799734,4.3417506,64.72927,6.403877,4.950562,4.044363,4.425439,4.303392
5801.0,0.3958,3.2804,3.173,17.7047,0.1721,1.2664,0.8625,14.4386,0.162,0.0187,2.3577,84,94,7,26,14,65,8,1,6,5,53,0,187,29,118,6,6,,,,,,,,,,17.114468,22.698973,5.8027945,32.46876,7.3257966,4.958178,3.225405,4.3723016,3.3427901
5801.3330000000005,0.4032,2.4208,4.1662,21.6125,0.0554,1.3225,1.3293,9.4412,0.2332,0.0196,2.5287,65,105,7,30,9,49,5,1,6,4,50,4,178,27,151,6,13,,,,,,,,,,22.48342,21.808002,6.3642364,22.910002,7.668022,5.292698,3.1469216,4.138623,3.3612013
5801.6669999999995,0.3052,1.4462,5.377000000000001,23.3763,0.1527,1.21,2.0817,9.6648,0.307,0.019,2.362,63,110,7,39,11,43,11,2,8,8,106,2,185,26,134,7,12,19.3,16.6,7.1,30.3,7.7,6.6,3.3,5.4,3.7,25.122698,16.45491,7.0119534,28.092087,8.586775,5.981216,3.2629435,4.224992,3.3648407
5802.0,0.2313,0.0,0.4828,4.7739,0.0684,0.2849,0.2439,34.4212,0.0337,0.0139,0.8204,42,23,7,22,17,15,5,3,7,3,16,13,742,2,5,2,0,,,,,,,,,,2.9889698,5.3396015,4.5767703,65.98625,6.740357,4.7904096,4.020244,4.5860534,4.404274
5802.3330000000005,0.248,0.0,0.4074,5.0768,0.1046,0.3364,0.2595,33.4001,0.0343,0.013999999999999999,0.8536,39,24,8,15,12,15,5,2,9,4,19,0,974,0,9,2,0,,,,,,,,,,3.1158104,5.4505095,4.5337105,64.553154,6.6713104,4.6255364,3.905286,4.534267,4.2949395
5802.6669999999995,0.3179,1.6062,4.5669,16.848,0.48200000000000004,1.3181,1.5473,15.6805,0.2504,0.0165,1.9792,51,102,5,58,30,121,17,2,11,8,67,38,2649,0,51,10,0,,,,,,,,,,15.972832,12.91002,5.9292297,43.541973,7.6135316,5.1896787,3.3446252,4.618385,3.2205884
5803.0,0.3173,1.6176,4.7408,17.5461,0.4253,1.214,1.7862,14.2958,0.2568,0.0168,2.275,62,96,5,57,32,268,15,2,9,8,95,21,1416,0,58,9,5,,,,,,,,,,17.578495,13.072998,6.0575128,40.508015,7.713227,5.5472174,3.3522606,4.461227,3.139188
5803.3330000000005,0.3746,1.7405,4.0292,17.9157,0.2654,1.3473,1.6308,12.6697,0.2512,0.0179,2.4114,68,102,7,46,16,72,10,1,8,7,88,7,219,29,89,8,3,27.9,14.6,6.1,29.6,8.1,3.2,2.4,5.3,2.8,18.64349,14.370523,5.9804983,34.69183,7.5256495,5.491198,3.1782131,4.2177672,2.9362853
5803.6669999999995,0.3894,2.9805,4.8795,18.5574,0.214,1.0896,1.8687,12.5145,0.2685,0.018000000000000002,2.6559,58,87,4,40,17,70,10,5,10,8,99,7,257,26,91,7,6,,,,,,,,,,19.86402,19.968609,6.1941957,32.27169,7.7566323,5.9238257,3.4185755,4.285316,3.2333195
5804.0,0.3662,3.6898,4.2092,16.6453,0.2014,1.0547,1.5812,13.92,0.22899999999999998,0.0167,2.5919,69,94,12,37,14,210,8,0,6,6,76,9,234,28,102,7,11,,,,,,,,,,16.894707,22.422525,5.72866,33.397675,7.202309,5.5011406,3.440107,4.4305334,3.202619
5804.3330000000005,0.3894,2.8608,5.6237,19.1356,0.2758,0.9434,2.1152,11.0664,0.3063,0.0175,2.8361,15,112,9,47,18,52,8,3,9,9,108,1,193,34,109,7,3,,,,,,,,,,21.517666,19.258884,6.3657002,30.153225,7.9336386,6.3080564,3.4266853,4.096255,3.2132196
5804.6669999999995,0.4088,2.1078,5.7844,20.2882,0.3557,0.6922,2.2357,10.1734,0.3318,0.0181,2.8389,55,115,7,47,16,36,10,13,14,9,122,0,191,36,114,9,15,,,,,,,,,,22.949282,16.117498,6.5719,29.925003,8.191867,6.445358,3.3396273,3.9562254,3.1520832
5805.0,0.3912,2.7019,5.7146,19.7981,0.1783,0.7617,2.1906,10.2887,0.293,0.0185,2.9841,80,98,9,49,14,65,11,2,9,9,115,2,181,34,115,8,7,19.3,23.1,10.5,18.2,10.4,6.6,3.3,5.4,3.1,22.527721,18.885136,6.469337,28.611364,8.046128,6.466181,3.399158,3.9598742,3.220368
5806.3330000000005,0.3936,2.1664,6.7306,21.5309,0.1881,1.0449,2.4949,9.0002,0.3312,0.019,2.7456,36,119,6,47,17,94,13,0,7,10,127,5,190,31,129,8,8,,,,,,,,,,24.62496,17.18797,6.845785,28.097694,8.36186,6.5565476,3.4718087,4.1913314,3.2340372
5806.6669999999995,0.3962,2.1391,7.1323,22.9089,0.1856,0.7753,2.7944,7.5682,0.3674,0.0198,2.9082,62,115,6,41,15,65,13,0,9,10,134,4,190,31,120,8,4,,,,,,,,,,25.367638,17.620583,6.916154,26.037264,8.183966,6.539165,3.6601942,4.563998,3.1914165
5807.0,0.3497,1.0574,7.1575,24.1275,0.1477,1.683,2.7507,6.229,0.3585,0.0192,2.8371,60,119,5,43,15,57,14,3,11,11,144,8,197,29,150,8,7,,,,,,,,,,26.619175,14.419485,7.099371,25.467857,8.190973,6.343042,3.651501,4.8454514,3.0362136
5807.3330000000005,0.4106,1.7591,6.6435,23.4398,0.1503,1.7617,2.5234,7.0797,0.318,0.0198,2.7354,64,112,6,38,15,72,11,3,10,9,116,8,189,29,161,8,9,,,,,,,,,,25.629406,17.959158,6.9365406,24.437372,8.052652,6.1281066,3.60587,4.764242,3.1786463
5807.6669999999995,0.4385,0.9192,7.4759,26.7368,0.1148,0.9990000000000001,3.0996,4.3660000000000005,0.4006,0.0208,2.9016,85,116,6,42,18,94,14,4,11,10,133,11,194,29,166,10,10,,,,,,,,,,27.7293,15.012991,7.2327847,22.400131,7.9960804,6.128299,3.8551548,5.368095,3.0359986
5808.0,0.2955,1.3935,6.6688,25.5415,0.1153,2.0268,2.785,4.727,0.3489,0.0203,2.8168,81,118,11,47,15,64,12,9,12,10,135,0,188,28,181,8,11,15.1,25.4,9.3,23.1,7.8,6.3,4.6,4.8,3.5,26.595089,18.435637,6.9842863,20.380331,7.6483984,5.7814994,3.7889578,5.3601727,3.073105
5808.3330000000005,0.3617,1.1745,6.0976,27.4137,0.078,1.4402,2.5344,4.5782,0.3261,0.0219,2.3191,67,118,8,27,9,27,10,4,9,8,97,12,161,29,225,11,19,,,,,,,,,,26.715637,19.095558,7.0260606,18.553215,7.624456,5.1036263,3.6417177,5.4765315,3.2140605
5808.6669999999995,0.3923,1.8844,5.8405,23.5919,0.2459,1.2541,2.8172,8.4134,0.3198,0.02,2.2384,53,128,4,52,18,107,13,4,10,9,108,11,226,33,165,9,8,,,,,,,,,,25.034956,18.519962,6.907131,25.632309,8.231152,5.954805,3.4250014,4.4956956,3.3084538
5809.0,0.4022,2.3809,5.4436,18.259,0.1091,1.4565,2.2103,11.8803,0.28300000000000003,0.0176,2.6289,50,87,8,40,12,33,10,2,9,8,107,7,210,29,115,9,9,,,,,,,,,,20.390654,16.583876,6.266982,33.67859,7.8324547,6.1638036,3.4241467,4.272718,3.0508244
5809.3330000000005,0.364,1.8219999999999998,5.6856,20.9987,0.2843,1.1179999999999999,2.8356,10.2639,0.3021,0.0191,2.2238,50,116,5,52,18,53,12,2,9,8,109,16,339,36,145,10,13,,,,,,,,,,23.387638,15.665501,6.69745,30.45272,8.344709,6.275135,3.2705362,4.015754,3.1828268
5810.0,0.4031,1.4065,4.2727,15.3323,0.0389,0.6835,1.8663,13.062999999999999,0.2394,0.0176,2.7581,40,86,10,42,14,29,10,5,10,8,102,0,212,33,117,7,8,17.3,25.3,7.6,25.9,8.2,5.2,2.4,4.8,3.3,15.334215,11.529054,5.4279714,38.463207,6.937114,5.5205073,3.209713,3.9343553,2.991401
5810.3330000000005,0.382,2.4329,5.0702,18.0872,0.0991,1.1540000000000001,2.0472,11.9642,0.2717,0.0177,2.8627,39,84,8,42,12,29,11,3,10,8,106,0,207,33,131,8,7,,,,,,,,,,19.917198,16.704866,6.158101,33.401215,7.7024355,6.146576,3.422152,4.232681,3.023209
5810.6669999999995,0.4058,1.4547,6.7269,24.9155,0.1385,1.7381,2.747,5.9687,0.3577,0.0199,2.6295,65,106,7,50,15,86,14,10,13,9,118,2,220,29,208,9,17,,,,,,,,,,26.379349,17.637287,7.0349264,22.866098,7.9631257,5.9366918,3.6770096,5.0629363,3.1497831
5811.0,0.3307,1.074,6.4673,21.5928,0.2428,1.2744,2.9457,9.2848,0.331,0.0187,2.3824,60,125,7,50,19,56,14,0,10,10,124,0,221,32,144,8,9,,,,,,,,,,24.820444,13.258647,6.933064,30.690647,8.666246,6.589806,3.2417865,3.721955,3.38178
5811.3330000000005,0.3572,1.3318,6.087000000000001,27.4374,0.1045,2.0794,2.4835,4.5821,0.3558,0.0208,2.5875,63,105,8,39,12,54,11,8,11,7,96,18,163,27,201,9,19,,,,,,,,,,27.144148,20.39689,7.115283,18.406174,7.6570044,5.2728095,3.7828166,5.6555696,3.2405314
5811.6669999999995,0.3873,1.1371,6.672000000000001,26.6481,0.0871,1.9586,2.677,4.6272,0.3661,0.0215,2.3737,87,111,10,39,13,26,11,5,10,9,124,2,178,28,216,11,13,,,,,,,,,,27.035637,18.173742,7.1016874,19.96342,7.7590313,5.422869,3.6993911,5.4507475,3.1574368
5812.0,0.33799999999999997,1.4069,5.9054,23.0702,0.2239,1.5564,2.7431,8.1069,0.3015,0.0193,2.1866,29,117,6,55,19,212,15,2,11,9,115,1,202,37,183,10,14,,,,,,,,,,24.976852,16.154305,6.8633647,26.161688,8.196936,5.934456,3.3289974,4.3877606,3.1772814
5812.3330000000005,0.4256,1.1049,6.247999999999999,25.483,0.1706,1.182,2.8828,6.6428,0.3286,0.0205,2.3997,55,122,6,41,14,83,11,6,11,8,111,7,189,32,186,10,17,31.6,11.8,7.9,17.3,10.6,7.1,4.3,5.1,4.2,26.401636,15.9915,7.092833,24.320972,8.181543,5.871433,3.5370975,4.8722258,3.1842806
5812.6669999999995,0.3524,1.2796,7.0245,25.0909,0.1792,1.528,3.1173,6.5582,0.3664,0.0205,2.3569999999999998,53,117,7,52,14,43,12,4,10,10,131,19,212,32,172,10,14,,,,,,,,,,26.810284,16.123035,7.1909666,25.113441,8.300666,6.1283298,3.635598,4.9365926,3.1847792
5813.0,0.4488,0.9311,6.862,26.6786,0.0929,1.5439,2.9307,4.2869,0.3943,0.0207,2.4169,52,113,9,58,13,45,13,12,13,10,131,11,185,29,217,12,16,,,,,,,,,,27.092375,16.476517,7.0865045,20.469034,7.753471,5.560979,3.698967,5.3875074,3.0674326
5813.3330000000005,0.2018,1.044,2.6714,10.007,0.3889,1.2053,1.4686,26.205,0.1194,0.0151,1.2657,55,70,5,49,19,51,7,2,9,5,56,15,374,30,55,4,9,,,,,,,,,,6.773262,9.666662,5.0737567,61.123753,7.048467,4.627396,3.7770715,4.997194,3.883546
5813.6669999999995,0.2876,0.2492,2.1772,10.3093,0.2944,1.345,1.1591,23.8869,0.1046,0.0152,1.3854,40,62,4,43,23,175,7,0,8,4,41,6,333,26,70,5,8,,,,,,,,,,6.593414,8.434584,4.841101,57.57624,6.7480755,4.2154913,3.3881125,4.356125,4.0101013
5814.0,0.3112,0.1171,1.8256,7.9022,0.1242,0.8290000000000001,0.8574,28.5462,0.0736,0.0146,1.1036,45,44,6,17,15,24,4,1,8,3,30,13,300,17,44,3,8,6.0,4.9,4.2,65.2,5.7,5.0,3.4,4.0,1.7,4.9569726,6.913717,4.7883286,62.17885,6.903836,4.381672,3.6488993,4.473082,4.2515907
5814.3330000000005,0.3147,1.2921,2.1969,10.3529,0.0777,0.8309,1.1061,22.1343,0.1292,0.015,1.6438,48,59,5,34,11,44,8,4,9,5,56,6,297,23,96,7,5,10.1,13.3,4.1,49.7,7.4,5.8,3.4,3.6,2.5,6.8426085,9.939648,4.6619825,53.795006,6.347013,4.2626853,3.4042068,4.6924458,3.2950447
5814.3330000000005,0.3034,0.0,0.585,3.8204,0.0,0.3887,0.3766,33.8075,0.0283,0.0136,0.8948,39,20,7,21,13,15,5,2,8,3,22,7,281,13,36,2,0,,,,,,,,,,2.6611545,4.994988,4.405733,64.61821,6.504176,4.8858204,3.9926012,4.414884,4.3115025
5814.6669999999995,0.2897,0.6667,2.2808,11.3993,0.2369,1.1537,1.1162,22.2133,0.1141,0.0155,1.4195,62,57,4,42,19,78,5,5,8,5,45,0,299,19,83,6,4,,,,,,,,,,7.210282,9.457854,4.8456655,55.28809,6.640544,4.0679026,3.3011746,4.5059075,3.7150884
5814.6669999999995,0.3599,1.8045,3.5763,13.6227,0.1112,1.17,1.5012,19.7955,0.1734,0.0153,1.8408,36,75,6,46,17,34,11,5,10,7,78,0,286,24,130,6,5,,,,,,,,,,9.875122,12.32056,5.2504706,53.46704,6.9282436,4.594648,3.5219707,5.0610394,3.3045704
5815.0,0.3383,1.6269,5.4234,18.0095,0.2401,1.6855,2.126,14.7019,0.2562,0.0166,2.3496,62,84,5,43,17,50,13,10,13,8,103,5,279,27,161,8,16,,,,,,,,,,18.537367,13.59139,6.3498974,42.577595,8.088259,5.9154844,3.5358384,4.58833,3.352902
5815.0,0.2604,1.9205,2.3905,9.8733,0.3767,1.6103,1.5137,22.4781,0.1239,0.0152,1.5547,66,68,2,64,25,141,8,8,11,6,63,0,346,21,63,5,6,,,,,,,,,,7.3663607,11.402638,4.7582,53.94768,6.3755593,4.542326,3.6016307,5.1260605,2.9795778
5815.3330000000005,0.3375,2.7169,2.6788,10.6508,0.5412,1.3117,1.6138,22.5533,0.1404,0.0153,1.6171,64,70,3,67,28,129,9,3,9,6,62,2,355,28,65,6,9,,,,,,,,,,7.897435,13.305861,4.8952417,54.206738,6.4742517,4.6791787,3.766504,5.568226,2.75877
5815.6669999999995,0.3327,1.9354,2.5936,11.3168,0.2958,1.2064,1.5558,21.9182,0.1246,0.0156,1.6945,73,70,2,58,23,172,7,6,9,5,52,11,325,28,79,6,8,8.0,13.5,6.1,50.8,7.0,4.9,4.4,3.6,1.7,7.8747373,11.77524,4.904629,54.615063,6.5475125,4.531528,3.604543,5.1782618,3.0877023
5816.0,0.3173,2.4015,2.8704,11.3773,0.2993,1.2367,1.673,21.8895,0.1333,0.0159,1.7092,77,77,2,56,21,152,7,7,10,6,67,5,330,26,75,4,13,,,,,,,,,,8.179163,12.643061,4.962265,54.661415,6.5661287,4.6647305,3.7117796,5.4437537,2.8945863
5816.3330000000005,0.2972,1.4496,1.9512,9.3843,0.1734,1.41,1.3176,20.9653,0.1077,0.0154,1.632,73,66,6,55,28,311,8,5,8,5,53,7,297,23,59,5,4,,,,,,,,,,6.7690873,10.192408,4.453553,50.76273,5.995999,4.2677035,3.323999,4.621012,2.9630294
5816.6669999999995,0.3244,1.9461,2.5113,10.5215,0.3257,1.0747,1.4991,23.2036,0.1238,0.0152,1.6384,62,68,5,54,24,90,8,4,9,5,57,12,329,24,60,5,9,,,,,,,,,,7.3976192,11.393284,4.877059,55.825077,6.56938,4.613556,3.69216,5.2220864,3.1269772
5817.0,0.3703,1.7114,2.6114,13.1798,0.2722,1.2314,1.4372,19.4177,0.1238,0.0163,1.6922,59,81,3,55,20,163,7,4,8,4,43,8,323,23,82,5,10,9.3,18.0,4.0,47.3,5.4,5.6,1.6,4.8,4.0,9.0806465,12.07258,4.9844937,51.34437,6.5636754,4.2432365,3.343101,4.969232,3.071545
5817.3330000000005,0.3856,2.6224,3.0915,13.362,0.2662,1.2264,1.5093,18.1261,0.1565,0.0163,2.1366,72,61,6,47,16,62,8,1,9,5,55,15,261,23,99,5,10,,,,,,,,,,10.888917,14.394787,5.1128945,47.310658,6.584826,4.783301,3.509156,5.1579523,2.7003295
5817.6669999999995,0.3341,2.0592,3.5581,14.0927,0.1656,1.4005,1.6657,16.2797,0.1522,0.0162,2.1264,63,72,7,56,25,91,7,6,9,5,60,0,275,22,84,7,8,,,,,,,,,,12.69112,12.901165,5.267507,44.195366,6.7494717,4.947288,3.357058,4.77824,2.7363963
5818.0,0.4284,1.3411,2.5673,13.8366,0.2677,1.0189,1.4005,17.3027,0.1483,0.0165,1.9642,89,69,9,41,16,92,7,4,8,5,58,6,279,28,103,4,8,,,,,,,,,,10.614532,11.405373,5.0063853,46.49795,6.5492225,4.3981447,3.1662138,4.490832,3.058845
5818.3330000000005,0.2978,2.1813,3.7907,12.6998,0.2482,1.0212,1.8507,20.4559,0.183,0.0156,1.8905,52,69,8,42,20,47,7,9,10,6,71,13,291,26,85,5,7,,,,,,,,,,8.792903,12.592589,5.11998,55.51952,6.768261,4.7400355,3.678064,5.2536874,3.2126312
5818.6669999999995,0.3202,2.363,3.318,11.1802,0.2909,1.3696,1.7677,22.6136,0.1587,0.0153,1.8204,49,66,4,33,20,66,9,5,10,5,58,1,270,29,70,4,1,5.3,15.1,4.5,54.7,6.1,5.3,2.4,3.9,2.8,8.242263,12.59544,5.0818963,56.844658,6.7593913,4.908725,3.8527522,5.4837213,3.0921493
5819.0,0.3555,1.6908,4.3627,13.0107,0.2659,0.8756,2.1203,19.3664,0.2225,0.016,2.0121,35,77,8,51,17,41,7,6,9,7,85,7,288,31,82,5,7,,,,,,,,,,9.463894,11.646696,5.183768,54.67817,6.8874545,4.943156,3.6137574,4.8112173,3.5233653
5819.3330000000005,0.349,2.2737,3.7339,11.6087,0.2452,1.0397,1.7590000000000001,21.2388,0.1759,0.0145,1.8007,39,66,6,40,16,56,9,5,9,6,70,7,279,24,76,6,5,,,,,,,,,,8.302238,12.302102,5.0209007,55.546864,6.668482,4.7735057,3.7176728,5.2756386,3.130157
5819.6669999999995,0.1642,0.3388,0.6316,3.5285,0.013999999999999999,0.5437,0.49700000000000005,33.2039,0.0418,0.0139,0.9076,36,25,8,17,16,17,4,3,6,3,23,0,257,19,29,1,2,,,,,,,,,,2.7051988,5.5055013,4.356693,63.380955,6.4267716,4.8146715,3.9667928,4.557372,4.0274034
5820.0,0.2904,2.3324,3.5695,11.28,0.2357,1.2268,1.6482,21.5518,0.1733,0.0145,1.7138,40,68,5,44,17,51,9,1,9,6,66,0,284,28,71,6,2,6.4,9.0,4.4,52.6,8.1,5.2,4.1,7.5,2.7,8.230328,12.392906,4.9993744,55.288853,6.635424,4.725068,3.7151685,5.337474,3.0503678
5820.3330000000005,0.3821,1.9491,3.7998,11.6462,0.2222,0.9188,1.7977,19.834,0.1913,0.0148,1.9514,22,81,5,49,19,61,10,0,7,7,79,3,284,25,84,6,5,,,,,,,,,,8.168876,11.628324,4.8898478,53.99011,6.500753,4.7078404,3.5688448,4.918217,3.214761
5820.6669999999995,0.2277,0.8992,1.9568,7.6631,0.1881,0.9817,1.1077,29.1825,0.1047,0.0143,1.2285,48,49,4,35,16,39,6,6,8,4,41,12,272,25,54,4,2,,,,,,,,,,5.3221135,8.362883,4.880847,62.867317,6.9425654,4.7280173,3.9060037,4.9717865,3.9177647
5821.0,0.3492,0.0,1.294,6.0104,0.0444,0.6363,0.9982,25.8779,0.0849,0.0139,1.2029,33,37,5,26,17,57,5,5,9,4,40,3,258,18,43,4,0,,,,,,,,,,3.892639,5.713734,4.169968,55.73966,6.050742,4.206821,3.3302073,3.873499,3.8243473
5821.3330000000005,0.3321,1.4536,3.0492,10.0488,0.2328,1.0141,1.5026,24.5674,0.1577,0.0151,1.5294,50,55,7,42,20,60,8,6,9,6,62,0,270,29,68,5,0,5.5,8.9,4.6,55.1,7.5,4.3,4.3,5.6,4.2,6.9986534,10.2437315,4.9765973,59.0452,6.834277,4.7238154,3.7614655,5.0166116,3.6172247
5821.6669999999995,0.2645,1.6292,2.8535,9.6251,0.2403,1.2485,1.4586,24.4466,0.1405,0.0147,1.4887,49,47,7,32,20,54,8,4,9,5,47,0,284,25,56,4,1,,,,,,,,,,6.968102,10.537362,4.9072523,57.92027,6.7071548,4.6932783,3.7486675,5.092951,3.419371
5822.0,0.3204,1.5435,3.7594,11.3287,0.3855,1.7421,1.9234,21.9175,0.1872,0.0149,1.9529,22,60,6,46,21,61,7,6,9,6,67,2,307,26,71,4,8,,,,,,,,,,8.284913,11.425343,5.131561,57.969616,6.8989315,4.9700823,3.7611387,4.988725,3.615018
5822.3330000000005,0.2772,1.2576,3.7705,11.5672,0.3177,1.3134,1.9422,21.3511,0.2086,0.015,2.0228,30,61,8,56,23,55,9,5,9,6,65,6,309,28,70,7,6,,,,,,,,,,8.053171,10.710912,5.060474,57.607773,6.842432,4.9017715,3.6683998,4.72952,3.7593923
5822.6669999999995,0.2268,0.9495,3.2746,11.6263,0.2873,1.1619,1.5488,23.0035,0.1487,0.0151,1.5311,55,70,3,43,19,73,8,8,11,6,67,0,286,30,70,6,4,7.2,9.0,5.4,52.5,8.0,4.1,3.2,7.0,3.6,7.647734,10.064676,5.097316,58.670776,6.9795566,4.51572,3.5791318,4.7496114,3.905963
5823.0,0.3247,1.0752,3.4343,12.4526,0.2579,1.4377,1.693,20.7436,0.162,0.0156,1.5796,53,83,5,38,17,77,9,6,10,6,70,7,286,27,78,6,2,,,,,,,,,,8.309558,10.764416,5.0691504,55.93028,6.830327,4.4021187,3.435924,4.693329,3.7154894
5824.3330000000005,0.2599,0.8613,3.1381,10.7335,0.243,0.9594,1.4848,23.7081,0.1457,0.015,1.3668,53,63,7,42,16,28,6,6,10,6,62,9,287,26,65,4,0,,,,,,,,,,7.022836,9.375303,4.9745297,58.637093,6.8753805,4.4572167,3.558674,4.65358,3.9112575
5824.6669999999995,0.3336,1.6741,3.4977,11.886,0.3087,1.1578,1.6512,22.5031,0.162,0.0154,1.6341,48,81,3,44,14,46,8,7,10,6,71,1,262,25,70,4,6,,,,,,,,,,8.146737,11.460884,5.141445,57.833622,6.9284163,4.662043,3.694718,5.129336,3.5343518
